uniqueId,date,index_name,company,type,rating,price,fluct_rate
134289265299936,2022-02-10,NQGI,NASDAQ,non-LargeCap,4,147,18.15
134289265299696,2022-09-13,300,SNP,LargeCap,5,108,18.53
134289265301904,2022-09-18,NQGI,NASDAQ,non-LargeCap,5,112,21.06
134289265301712,,500,SNP,LargeCap,5,125,12.57
134289265299312,2022-04-28,500,SNP,LargeCap,4,105,12.02
134289265295424,2022-05-05,SOX,NASDAQ,non-LargeCap,4,188,7.58
134289265295472,2022-11-18,500,SNP,LargeCap,5,224,17.46
134289265295520,2022-07-24,DSI,DJ,non-LargeCap,3,139,24.71
134289265295568,2022-08-24,500,SNP,LargeCap,4,108,24.18
134289265295616,2022-02-09,IA,DJ,non-LargeCap,4,163,11.37
134289265295664,2022-02-16,500,SNP,LargeCap,4,103,12.27
134289265295712,2022-03-03,500,SNP,LargeCap,,203,
134289265295760,2022-09-14,300,SNP,LargeCap,3,181,23.34
134289265295808,2022-06-29,400,SNP,LargeCap,2,169,12.22
134289265295856,2022-09-20,300,SNP,LargeCap,4,163,10.13
134289265295904,2022-07-11,D30,DJ,non-LargeCap,5,194,14.52
134289265295952,2022-11-09,D30,DJ,non-LargeCap,4,150,21.86
134289265296000,2022-01-26,300,SNP,LargeCap,4,202,23.69
134289265296048,2022-04-13,400,SNP,LargeCap,4,202,12.28
134289265296096,2022-07-05,SOX,NASDAQ,non-LargeCap,4,192,21.78
134289265296144,2022-08-22,NDX,NASDAQ,non-LargeCap,5,138,23.3
134289265296192,2022-07-13,IA,DJ,non-LargeCap,5,141,21.35
134289265296240,2022-08-01,DSI,DJ,non-LargeCap,4,131,13.77
134289265296288,2022-08-25,DSI,DJ,non-LargeCap,3,,18.4
134289265296336,2022-06-06,SOX,NASDAQ,non-LargeCap,5,103,10.65
134289265296384,2022-08-25,NQGI,NASDAQ,non-LargeCap,4,144,19.2
134289265296432,2022-07-25,D30,DJ,non-LargeCap,3,132,12.11
134289265296480,2022-10-18,D30,DJ,non-LargeCap,4,172,10.01
134289265296528,2022-07-08,DSI,DJ,non-LargeCap,5,162,13.56
134289265296576,2022-02-24,DSI,DJ,non-LargeCap,4,135,13.45
134289265296624,2022-10-11,D30,DJ,non-LargeCap,4,115,5.65
134289265296672,2022-09-09,300,SNP,LargeCap,5,114,19.99
134289265296720,2022-07-09,DSI,DJ,non-LargeCap,,181,12.55
134289265296768,2022-08-03,IA,DJ,non-LargeCap,5,182,11.36
134289265296816,2022-07-03,DSI,DJ,non-LargeCap,5,174,18.66
134289265296864,2022-05-08,DSI,DJ,non-LargeCap,4,246,14.27
134289265296912,2022-08-04,500,SNP,LargeCap,5,102,
134289265296960,2022-05-01,300,SNP,LargeCap,5,243,9.08
134289265297008,2022-07-23,IA,DJ,non-LargeCap,4,205,8.32
134289265297056,2022-09-18,300,SNP,LargeCap,3,189,6.13
134289265297104,2022-03-21,500,SNP,LargeCap,5,107,7.52
134289265297152,2022-11-07,SOX,NASDAQ,non-LargeCap,5,171,11.11
134289265297200,2022-07-23,SOX,NASDAQ,non-LargeCap,5,260,15.16
134289265297248,2022-05-25,IA,DJ,non-LargeCap,5,174,10.05
134289265297296,2022-04-03,300,SNP,LargeCap,4,153,19.85
134289265297344,2022-09-03,NDX,NASDAQ,non-LargeCap,3,152,12.93
134289265297392,2022-07-31,400,SNP,LargeCap,2,190,22.8
134289265297440,2022-08-11,SOX,NASDAQ,non-LargeCap,3,104,19.35
134289265297488,,IA,DJ,non-LargeCap,4,123,14.65
134289265297536,2022-05-03,400,SNP,LargeCap,4,256,23.47
134289265297584,2022-04-01,300,SNP,LargeCap,2,120,6.59
134289265297632,2022-12-07,500,SNP,LargeCap,3,153,
134289265297680,2022-09-29,NQGI,NASDAQ,non-LargeCap,5,175,13.97
134289265297728,2022-04-08,IA,DJ,non-LargeCap,5,159,8.33
134289265297776,,400,SNP,LargeCap,4,100,11.67
134289265297824,2022-10-05,D30,DJ,non-LargeCap,5,114,14.75
134289265297872,2022-06-07,D30,DJ,non-LargeCap,3,143,12.58
134289265297920,2022-09-11,IA,DJ,non-LargeCap,4,140,12.03
134289265297968,2022-08-10,400,SNP,LargeCap,4,101,18.98
134289265298016,2022-08-13,300,SNP,LargeCap,5,117,22.98
134289265298064,2022-07-21,SOX,NASDAQ,non-LargeCap,4,150,10.51
134289265298112,2022-06-07,DSI,DJ,non-LargeCap,3,123,10.9
134289265298160,2022-08-24,500,SNP,LargeCap,5,139,24.36
134289265298208,2022-07-19,NDX,NASDAQ,non-LargeCap,3,163,23.65
134289265298256,2022-07-09,D30,DJ,non-LargeCap,3,149,11.0
134289265298304,2022-08-07,NDX,NASDAQ,non-LargeCap,4,176,14.25
134289265298352,2022-05-08,DSI,DJ,non-LargeCap,4,193,24.47
134289265298400,2022-08-04,NDX,NASDAQ,non-LargeCap,5,122,12.62
134289265298448,2022-09-09,SOX,NASDAQ,non-LargeCap,4,219,24.31
134289265298496,2022-06-15,NDX,NASDAQ,non-LargeCap,5,132,18.47
134289265298544,2022-04-03,500,SNP,LargeCap,4,136,16.26
134289265298592,2022-03-15,NQGI,NASDAQ,non-LargeCap,4,111,16.29
134289265298640,2022-07-22,DSI,DJ,non-LargeCap,3,134,9.37
134289265298688,2022-06-12,SOX,NASDAQ,non-LargeCap,2,179,20.55
134289265298736,2022-05-22,SOX,NASDAQ,non-LargeCap,4,131,13.3
134289265298784,2022-07-25,400,SNP,LargeCap,2,140,22.73
134289265298832,2022-08-10,SOX,NASDAQ,non-LargeCap,4,212,17.4
134289265298880,2022-03-19,500,SNP,LargeCap,4,129,9.26
134289265298928,2022-09-04,NDX,NASDAQ,non-LargeCap,3,261,14.3
134289265298976,2022-07-07,D30,DJ,non-LargeCap,4,112,20.32
134289265299024,2022-08-11,DSI,DJ,non-LargeCap,,,6.82
134289265299072,2022-10-18,NQGI,NASDAQ,non-LargeCap,5,200,20.74
134289265299120,2022-04-18,NQGI,NASDAQ,non-LargeCap,4,152,14.43
134289265299168,2022-11-20,IA,DJ,non-LargeCap,5,203,23.23
134289265299216,2022-03-31,DSI,DJ,non-LargeCap,4,155,6.34
134289265299264,2022-08-17,DSI,DJ,non-LargeCap,4,161,
134289265299360,2022-06-26,DSI,DJ,non-LargeCap,4,169,14.58
134289265299408,2022-09-24,NDX,NASDAQ,non-LargeCap,4,112,15.86
134289265299552,2022-09-09,NQGI,NASDAQ,non-LargeCap,5,108,21.2
134289265299648,2022-01-27,NDX,NASDAQ,non-LargeCap,5,174,12.11
134289265300032,2022-02-14,NDX,NASDAQ,non-LargeCap,5,206,10.11
134289265300080,2022-06-30,SOX,NASDAQ,non-LargeCap,5,124,10.55
134289265300128,2022-11-02,NQGI,NASDAQ,non-LargeCap,4,193,24.73
134289265300176,2022-08-10,IA,DJ,non-LargeCap,4,189,12.57
134289265299888,2022-08-04,NQGI,NASDAQ,non-LargeCap,4,115,11.75
134289265299984,2022-05-10,500,SNP,LargeCap,4,129,22.88
134289265299840,2022-03-14,400,SNP,LargeCap,4,162,23.2
134289265299744,2022-11-18,300,SNP,LargeCap,4,101,16.91
134289265299792,2022-08-22,400,SNP,LargeCap,4,113,19.19
134289265301280,2022-09-15,NQGI,NASDAQ,non-LargeCap,4,130,15.92
134289265301424,2022-04-20,D30,DJ,non-LargeCap,5,131,17.0
134289265301376,,DSI,DJ,non-LargeCap,5,184,13.59
134289265301328,,300,SNP,LargeCap,5,104,20.01
134289265301664,2022-06-25,NDX,NASDAQ,non-LargeCap,4,136,15.35
134289265300512,2022-08-18,SOX,NASDAQ,non-LargeCap,3,122,9.2
134289265300656,2022-07-29,SOX,NASDAQ,non-LargeCap,4,232,8.65
134289265300896,2022-09-11,D30,DJ,non-LargeCap,4,187,9.19
134289265300416,2022-01-03,400,SNP,LargeCap,,230,17.02
134289265300464,2022-06-24,IA,DJ,non-LargeCap,3,140,8.76
134289265301568,2022-09-19,400,SNP,LargeCap,4,136,13.26
134289265300560,2022-07-18,NDX,NASDAQ,non-LargeCap,4,125,23.51
134289265300608,2022-04-26,D30,DJ,non-LargeCap,4,138,18.78
134289265300320,2022-07-30,SOX,NASDAQ,non-LargeCap,4,100,13.36
134289265300704,2022-06-02,NQGI,NASDAQ,non-LargeCap,4,129,14.57
134289265300992,2022-11-06,IA,DJ,non-LargeCap,2,146,18.65
134289265301040,2022-09-18,NQGI,NASDAQ,non-LargeCap,5,122,21.47
134289265301088,2022-08-07,IA,DJ,non-LargeCap,5,195,
134289265301952,2022-03-05,NQGI,NASDAQ,non-LargeCap,4,101,18.55
134289265302000,2022-08-23,400,SNP,LargeCap,4,102,24.4
134289265302048,2022-09-20,400,SNP,LargeCap,3,221,
134289265302096,2022-09-11,NDX,NASDAQ,non-LargeCap,4,121,9.72
134289265302144,2022-09-18,IA,DJ,non-LargeCap,4,166,8.81
134289265302192,2022-06-13,D30,DJ,non-LargeCap,3,111,13.95
134289265302240,2022-06-20,IA,DJ,non-LargeCap,2,116,13.6
134289265302288,2022-03-25,NDX,NASDAQ,non-LargeCap,3,122,21.87
134289265302336,2022-06-09,DSI,DJ,non-LargeCap,4,211,19.16
134289265302384,2022-08-11,400,SNP,LargeCap,4,243,9.38
134289265302432,2022-05-01,IA,DJ,non-LargeCap,5,117,10.3
134289265302480,2022-10-10,NDX,NASDAQ,non-LargeCap,4,115,22.87
134289265302528,2022-06-17,NDX,NASDAQ,non-LargeCap,4,,12.24
134289265302576,2022-05-18,IA,DJ,non-LargeCap,3,101,12.67
134289265302624,2022-07-09,SOX,NASDAQ,non-LargeCap,5,140,25.0
134289265302672,2022-04-17,NQGI,NASDAQ,non-LargeCap,,181,18.14
134289265302720,2022-10-26,D30,DJ,non-LargeCap,3,149,10.67
134289265302768,2022-02-10,DSI,DJ,non-LargeCap,4,127,17.41
134289265302816,2022-05-27,DSI,DJ,non-LargeCap,4,227,10.95
134289265302864,2022-03-18,NQGI,NASDAQ,non-LargeCap,5,138,13.44
134289265302912,2022-08-16,D30,DJ,non-LargeCap,,160,12.51
134289265302960,2022-10-12,300,SNP,LargeCap,5,169,20.48
134289265303008,2022-10-26,NQGI,NASDAQ,non-LargeCap,4,153,20.42
134289265303056,2022-02-18,SOX,NASDAQ,non-LargeCap,3,217,16.12
134289265303104,2022-02-05,500,SNP,LargeCap,5,220,20.41
134289265303152,2022-05-10,SOX,NASDAQ,non-LargeCap,5,200,14.22
134289265303200,2022-08-26,NQGI,NASDAQ,non-LargeCap,4,,16.66
134289265303248,2022-01-24,DSI,DJ,non-LargeCap,5,130,15.6
134289265303296,2022-09-22,500,SNP,LargeCap,3,190,5.99
134289265303344,2022-08-23,D30,DJ,non-LargeCap,3,185,12.91
134289265303392,2022-10-16,DSI,DJ,non-LargeCap,3,135,21.34
134289265303440,2022-06-23,D30,DJ,non-LargeCap,3,184,17.19
134289265303488,2022-08-24,400,SNP,LargeCap,5,185,17.34
134289265303536,2022-03-17,300,SNP,LargeCap,5,137,24.91
134289265303584,2022-07-25,300,SNP,LargeCap,3,187,21.42
134289265303632,2022-09-08,NQGI,NASDAQ,non-LargeCap,5,258,13.68
134289265303680,2022-04-25,DSI,DJ,non-LargeCap,4,183,20.06
134289265303728,2022-07-10,DSI,DJ,non-LargeCap,4,112,23.94
134289265303776,2022-07-19,D30,DJ,non-LargeCap,5,168,11.94
134289265303824,2022-07-03,D30,DJ,non-LargeCap,5,101,9.26
134289265303872,2022-12-21,SOX,NASDAQ,non-LargeCap,3,164,15.13
134289265303920,2022-06-23,SOX,NASDAQ,non-LargeCap,3,125,14.04
134289265303968,2022-10-19,300,SNP,LargeCap,5,207,5.46
134289265304016,,D30,DJ,non-LargeCap,5,117,16.7
134289265304064,2022-05-01,DSI,DJ,non-LargeCap,5,,12.44
134289265304112,2022-05-16,D30,DJ,non-LargeCap,4,171,22.46
134289265304160,2022-04-21,IA,DJ,non-LargeCap,4,172,23.56
134289265304208,2022-05-10,SOX,NASDAQ,non-LargeCap,5,136,6.91
134289265304256,2022-08-26,500,SNP,LargeCap,3,104,14.29
134289265304304,2022-02-01,500,SNP,LargeCap,5,111,20.14
134289265304352,2022-04-10,NDX,NASDAQ,non-LargeCap,3,193,18.58
134289265304400,2022-07-11,NDX,NASDAQ,non-LargeCap,5,179,9.36
134289265304448,2022-11-18,NQGI,NASDAQ,non-LargeCap,4,147,15.45
134289265304496,2022-08-02,IA,DJ,non-LargeCap,5,155,20.82
134289265304544,2022-10-28,IA,DJ,non-LargeCap,4,143,8.12
134289265304592,2022-11-16,SOX,NASDAQ,non-LargeCap,5,117,16.28
134289265304640,2022-09-12,400,SNP,LargeCap,4,168,19.32
134289265304688,2022-04-09,SOX,NASDAQ,non-LargeCap,4,138,13.98
134289265304736,2022-09-18,300,SNP,LargeCap,4,161,19.36
134289265304784,2022-06-15,SOX,NASDAQ,non-LargeCap,5,221,14.69
134289265304832,2022-09-19,NDX,NASDAQ,non-LargeCap,5,140,20.29
134289265304880,2022-05-30,IA,DJ,non-LargeCap,5,124,15.54
134289265304928,2022-09-19,500,SNP,LargeCap,4,137,13.75
134289265304976,2022-04-03,IA,DJ,non-LargeCap,5,155,17.47
134289265305024,2022-07-25,300,SNP,LargeCap,4,122,11.22
134289265305072,2022-08-03,300,SNP,LargeCap,4,183,20.84
134289265305120,2022-11-19,DSI,DJ,non-LargeCap,5,186,16.25
134289265305168,2022-04-14,D30,DJ,non-LargeCap,4,107,19.56
134289265305216,2022-06-03,500,SNP,LargeCap,3,239,22.28
134289265305264,2022-10-20,500,SNP,LargeCap,5,220,12.07
134289265305312,,NDX,NASDAQ,non-LargeCap,4,121,16.29
134289265305360,2022-01-07,NDX,NASDAQ,non-LargeCap,3,221,17.47
134289265305408,2023-01-01,D30,DJ,non-LargeCap,4,122,9.19
134289265305456,2022-06-14,NQGI,NASDAQ,non-LargeCap,5,135,20.09
134289265305504,2022-03-19,400,SNP,LargeCap,2,197,19.82
134289265305552,2022-08-21,SOX,NASDAQ,non-LargeCap,,153,16.6
134289265305600,2022-08-28,300,SNP,LargeCap,4,111,12.3
134289265305648,2022-10-08,300,SNP,LargeCap,4,155,13.34
134289265305696,2022-06-15,SOX,NASDAQ,non-LargeCap,4,154,19.28
134289265305744,2022-03-28,NQGI,NASDAQ,non-LargeCap,5,153,10.89
134289265305792,2022-05-25,400,SNP,LargeCap,3,116,14.52
134289265305840,2022-08-24,D30,DJ,non-LargeCap,4,131,13.45
134289265305888,2022-08-23,DSI,DJ,non-LargeCap,3,160,16.58
134289265305936,2022-02-14,D30,DJ,non-LargeCap,4,186,18.95
134289265305984,,500,SNP,LargeCap,4,129,15.63
134289265306032,2022-07-31,NQGI,NASDAQ,non-LargeCap,5,135,13.09
134289265306080,2022-08-21,400,SNP,LargeCap,4,114,10.17
134289265306128,2022-08-12,500,SNP,LargeCap,4,105,9.25
134289265306176,2022-04-28,DSI,DJ,non-LargeCap,4,164,16.47
134289265306224,2022-09-02,SOX,NASDAQ,non-LargeCap,4,240,7.65
134289265306272,2022-08-19,NDX,NASDAQ,non-LargeCap,,176,18.46
134289265306320,2022-09-15,NDX,NASDAQ,non-LargeCap,5,112,10.39
134289265306368,2022-08-19,300,SNP,LargeCap,3,151,19.67
134289265306416,2022-07-07,SOX,NASDAQ,non-LargeCap,2,141,14.43
134289265306464,2022-09-12,IA,DJ,non-LargeCap,5,206,22.68
134289265306512,2022-06-06,DSI,DJ,non-LargeCap,5,108,17.03
134289265306560,2022-06-27,DSI,DJ,non-LargeCap,4,,21.18
134289265306608,2022-07-18,400,SNP,LargeCap,5,154,16.5
134289265306656,2022-12-12,D30,DJ,non-LargeCap,5,229,24.14
134289265306704,2022-07-19,SOX,NASDAQ,non-LargeCap,4,125,18.37
134289265306752,2022-11-22,IA,DJ,non-LargeCap,5,206,13.4
134289265306800,2022-10-08,SOX,NASDAQ,non-LargeCap,5,126,11.81
134289265306848,2022-06-17,IA,DJ,non-LargeCap,4,163,6.59
134289265306896,2022-06-10,NDX,NASDAQ,non-LargeCap,3,184,16.02
134289265306944,2022-03-10,SOX,NASDAQ,non-LargeCap,3,121,9.41
134289265306992,2022-07-16,400,SNP,LargeCap,5,127,12.76
134289265307040,2022-05-29,DSI,DJ,non-LargeCap,5,118,12.67
134289265307088,2022-07-31,IA,DJ,non-LargeCap,3,208,13.91
134289265307136,2022-04-14,SOX,NASDAQ,non-LargeCap,3,105,20.61
134289265307184,2022-05-11,D30,DJ,non-LargeCap,4,110,18.82
134289265307232,,NQGI,NASDAQ,non-LargeCap,5,103,21.11
134289265307280,2022-03-27,NQGI,NASDAQ,non-LargeCap,5,240,11.77
134289265307328,2022-08-11,SOX,NASDAQ,non-LargeCap,5,195,18.11
134289265307376,2022-07-13,NDX,NASDAQ,non-LargeCap,4,157,20.7
134289265307424,2022-12-16,DSI,DJ,non-LargeCap,4,101,13.02
134289265307472,2022-04-05,SOX,NASDAQ,non-LargeCap,4,173,13.6
134289265307520,2022-05-30,NQGI,NASDAQ,non-LargeCap,5,125,10.6
134289265307568,2022-04-26,DSI,DJ,non-LargeCap,5,118,8.07
134289265307616,2022-06-30,D30,DJ,non-LargeCap,4,153,12.48
134289265307664,2022-06-28,DSI,DJ,non-LargeCap,4,182,9.81
134289265307712,2022-07-26,SOX,NASDAQ,non-LargeCap,2,161,9.17
134289265307760,2022-11-25,NDX,NASDAQ,non-LargeCap,2,123,16.37
134289265307808,2022-05-02,NDX,NASDAQ,non-LargeCap,5,112,13.18
134289265307856,2022-04-11,NDX,NASDAQ,non-LargeCap,4,114,11.84
134289265307904,2022-05-30,D30,DJ,non-LargeCap,4,180,15.06
134289265307952,2022-07-07,D30,DJ,non-LargeCap,5,104,
134289265308000,2022-11-30,SOX,NASDAQ,non-LargeCap,4,176,17.55
134289265308048,2022-09-19,NQGI,NASDAQ,non-LargeCap,4,131,23.86
134289265308096,2022-05-24,SOX,NASDAQ,non-LargeCap,2,197,16.78
134289265308144,2022-01-04,IA,DJ,non-LargeCap,5,106,14.37
134289265308192,2022-10-02,SOX,NASDAQ,non-LargeCap,5,108,24.96
134289265308240,2022-10-04,NQGI,NASDAQ,non-LargeCap,4,127,9.7
134289265308288,2022-06-14,300,SNP,LargeCap,5,106,16.36
134289265308336,2022-08-24,DSI,DJ,non-LargeCap,5,148,20.42
134289265308384,2022-08-16,SOX,NASDAQ,non-LargeCap,,176,7.66
134289265308432,2022-02-07,NQGI,NASDAQ,non-LargeCap,4,119,16.54
134289265308480,2022-12-09,300,SNP,LargeCap,3,123,14.17
134289265308528,,IA,DJ,non-LargeCap,4,112,10.8
134289265308576,2022-03-30,400,SNP,LargeCap,5,214,18.82
134289265308624,2022-05-31,DSI,DJ,non-LargeCap,4,186,16.6
134289265308672,2022-07-05,NDX,NASDAQ,non-LargeCap,5,128,13.73
134289265308720,2022-10-25,DSI,DJ,non-LargeCap,4,159,15.35
134289265308768,2022-06-23,DSI,DJ,non-LargeCap,4,190,15.58
134289265308816,2022-07-20,NDX,NASDAQ,non-LargeCap,5,164,8.47
134289265308864,2022-06-10,500,SNP,LargeCap,4,103,20.51
134289265308912,2022-05-01,400,SNP,LargeCap,5,249,14.51
134289265308960,2022-04-28,NQGI,NASDAQ,non-LargeCap,3,173,9.44
134289265309008,2022-06-11,IA,DJ,non-LargeCap,5,207,20.69
134289265309056,2022-06-12,D30,DJ,non-LargeCap,4,107,18.61
134289265309104,2022-06-05,IA,DJ,non-LargeCap,5,101,16.27
134289265309152,2022-09-02,D30,DJ,non-LargeCap,4,158,16.88
134289265309200,2022-08-08,IA,DJ,non-LargeCap,5,106,17.14
134289265309248,2022-10-09,500,SNP,LargeCap,4,144,17.12
134289265309296,2022-07-13,400,SNP,LargeCap,2,119,14.01
134289265309344,2022-09-09,400,SNP,LargeCap,5,174,19.11
134289265309392,2022-01-14,D30,DJ,non-LargeCap,5,183,6.55
134289265309440,2022-04-04,300,SNP,LargeCap,5,103,
134289265309488,2022-03-16,300,SNP,LargeCap,5,106,20.53
134289265309536,2022-07-04,SOX,NASDAQ,non-LargeCap,4,144,19.71
134289265309584,2022-07-04,300,SNP,LargeCap,4,205,14.31
134289265309632,2022-12-15,SOX,NASDAQ,non-LargeCap,3,167,13.9
134289265309680,2022-02-24,SOX,NASDAQ,non-LargeCap,4,197,22.42
134289265309728,2022-05-22,NQGI,NASDAQ,non-LargeCap,4,129,17.44
134289265309776,2022-04-29,NDX,NASDAQ,non-LargeCap,4,142,16.95
134289265309824,2022-06-03,400,SNP,LargeCap,3,146,13.33
134289265309872,2022-11-22,D30,DJ,non-LargeCap,5,121,11.08
134289265309920,2022-05-12,D30,DJ,non-LargeCap,4,118,16.99
134289265309968,2022-10-06,NQGI,NASDAQ,non-LargeCap,3,163,12.53
134289265310016,2022-06-18,NQGI,NASDAQ,non-LargeCap,5,118,13.83
134289265310064,2022-02-21,400,SNP,LargeCap,3,171,21.6
134289265310112,2022-03-02,IA,DJ,non-LargeCap,4,172,11.5
134289265310160,2022-06-30,500,SNP,LargeCap,4,,14.26
134289265310208,2022-03-18,SOX,NASDAQ,non-LargeCap,3,,17.13
134289265310256,2022-07-30,NQGI,NASDAQ,non-LargeCap,4,204,16.7
134289265310304,2022-07-26,IA,DJ,non-LargeCap,5,102,5.89
134289265310352,2022-06-07,D30,DJ,non-LargeCap,4,183,10.42
134289265310400,,D30,DJ,non-LargeCap,5,141,7.95
134289265310448,2022-06-20,300,SNP,LargeCap,3,113,15.73
134289265310496,2022-07-01,SOX,NASDAQ,non-LargeCap,5,106,5.1
134289265310544,2022-06-14,D30,DJ,non-LargeCap,3,126,9.71
134289265310592,,300,SNP,LargeCap,4,158,13.79
134289265310640,2022-11-19,300,SNP,LargeCap,4,165,15.55
134289265310688,2022-04-16,IA,DJ,non-LargeCap,4,166,16.22
134289265310736,2022-06-19,D30,DJ,non-LargeCap,4,163,11.16
134289265310784,2022-01-26,IA,DJ,non-LargeCap,5,,14.94
134289265310832,2022-09-20,IA,DJ,non-LargeCap,4,140,17.87
134289265310880,,D30,DJ,non-LargeCap,5,146,9.69
134289265310928,2022-10-12,NDX,NASDAQ,non-LargeCap,4,130,14.29
134289265310976,2022-02-16,IA,DJ,non-LargeCap,4,117,7.83
134289265311024,2022-10-18,IA,DJ,non-LargeCap,5,114,10.68
134289265311072,2022-08-30,IA,DJ,non-LargeCap,3,209,12.44
134289265311120,2022-03-01,400,SNP,LargeCap,5,111,22.7
134289265311168,2022-09-12,SOX,NASDAQ,non-LargeCap,,115,17.24
134289265311216,,SOX,NASDAQ,non-LargeCap,4,140,10.4
134289265311264,2022-08-30,D30,DJ,non-LargeCap,5,115,16.08
134289265311312,2022-04-20,500,SNP,LargeCap,3,,18.05
134289265311360,2022-10-22,NQGI,NASDAQ,non-LargeCap,5,120,19.31
134289265311408,2022-05-17,500,SNP,LargeCap,4,128,20.44
134289265311456,2022-06-03,300,SNP,LargeCap,3,155,10.22
134289265311504,2022-06-26,SOX,NASDAQ,non-LargeCap,3,128,16.37
134289265311552,2022-08-25,300,SNP,LargeCap,5,104,19.18
134289265311600,,500,SNP,LargeCap,4,114,8.22
134289265311648,2022-04-29,NQGI,NASDAQ,non-LargeCap,5,127,9.46
134289265311696,2022-05-11,DSI,DJ,non-LargeCap,4,114,7.11
134289267906672,2022-12-23,400,SNP,LargeCap,2,158,19.66
134289267906960,2022-01-07,SOX,NASDAQ,non-LargeCap,4,105,18.7
134289267906912,2022-04-25,300,SNP,LargeCap,5,175,8.31
134289267907056,2022-08-21,D30,DJ,non-LargeCap,4,148,12.15
134289267906096,2022-04-09,500,SNP,LargeCap,5,114,7.88
134289267906144,2022-09-15,500,SNP,LargeCap,4,101,17.25
134289267906624,2022-02-04,D30,DJ,non-LargeCap,5,224,15.77
134289267906576,2022-06-13,NQGI,NASDAQ,non-LargeCap,5,100,18.92
134289267905472,2022-05-21,500,SNP,LargeCap,4,126,19.53
134289267907296,2022-05-15,400,SNP,LargeCap,5,114,17.77
134289267907248,2022-11-23,NDX,NASDAQ,non-LargeCap,4,138,13.78
134289267907152,2022-06-09,500,SNP,LargeCap,5,111,15.82
134289267904992,2022-06-16,500,SNP,LargeCap,4,137,13.39
134289267900480,2022-10-21,DSI,DJ,non-LargeCap,,131,7.54
134289267900528,2022-04-17,SOX,NASDAQ,non-LargeCap,5,221,16.02
134289267900576,2022-06-20,300,SNP,LargeCap,3,105,17.07
134289267900624,2022-05-13,NDX,NASDAQ,non-LargeCap,2,114,19.52
134289267900672,2022-06-05,NQGI,NASDAQ,non-LargeCap,4,139,
134289267900720,2022-02-11,IA,DJ,non-LargeCap,5,213,
134289267900768,2022-07-06,400,SNP,LargeCap,4,123,10.55
134289267900816,2022-08-02,SOX,NASDAQ,non-LargeCap,4,149,19.57
134289267900864,2022-04-17,300,SNP,LargeCap,5,151,6.58
134289267900912,2022-12-15,SOX,NASDAQ,non-LargeCap,4,214,17.04
134289267900960,2022-11-08,NDX,NASDAQ,non-LargeCap,4,146,16.97
134289267901008,2022-07-17,IA,DJ,non-LargeCap,3,104,21.07
134289267901056,2022-01-04,400,SNP,LargeCap,4,136,7.99
134289267901104,2022-07-19,NDX,NASDAQ,non-LargeCap,5,216,
134289267901152,2022-08-21,IA,DJ,non-LargeCap,4,243,15.32
134289267901200,2022-06-29,400,SNP,LargeCap,3,126,17.48
134289267901248,2022-05-07,IA,DJ,non-LargeCap,4,165,12.35
134289267901296,2022-04-11,IA,DJ,non-LargeCap,4,223,11.43
134289267901344,2022-08-15,500,SNP,LargeCap,4,158,13.82
134289267901392,2022-06-15,DSI,DJ,non-LargeCap,5,132,9.55
134289267901440,2022-06-13,500,SNP,LargeCap,3,109,22.22
134289267901488,2022-11-10,500,SNP,LargeCap,4,121,14.7
134289267901536,2022-04-05,IA,DJ,non-LargeCap,5,118,11.8
134289267901584,2022-09-19,IA,DJ,non-LargeCap,4,172,9.81
134289267901632,2022-06-21,500,SNP,LargeCap,5,147,17.18
134289267901680,2022-06-04,400,SNP,LargeCap,3,255,23.88
134289267901728,2022-07-27,400,SNP,LargeCap,4,150,14.86
134289267901776,2022-03-07,IA,DJ,non-LargeCap,4,155,10.65
134289267901824,,400,SNP,LargeCap,5,130,16.05
134289267901872,2022-07-30,400,SNP,LargeCap,4,100,13.96
134289267901920,2022-09-30,D30,DJ,non-LargeCap,5,263,15.61
134289267901968,2022-04-15,NQGI,NASDAQ,non-LargeCap,5,102,22.71
134289267902016,2022-07-06,400,SNP,LargeCap,5,113,20.45
134289267902064,2022-09-07,NDX,NASDAQ,non-LargeCap,4,129,18.68
134289267902112,2022-01-25,SOX,NASDAQ,non-LargeCap,5,130,17.76
134289267902160,2022-04-27,NQGI,NASDAQ,non-LargeCap,4,120,7.94
134289267902208,2022-07-31,400,SNP,LargeCap,5,147,11.47
134289267902256,2022-05-18,400,SNP,LargeCap,4,126,8.65
134289267902304,2022-12-05,NDX,NASDAQ,non-LargeCap,,104,19.7
134289267902352,,DSI,DJ,non-LargeCap,4,,12.16
134289267902400,2022-02-13,NQGI,NASDAQ,non-LargeCap,5,229,16.09
134289267902448,2022-07-31,NQGI,NASDAQ,non-LargeCap,3,105,14.84
134289267902496,2022-08-26,300,SNP,LargeCap,4,160,13.87
134289267902544,2022-01-10,400,SNP,LargeCap,2,100,7.29
134289267902592,2022-09-12,400,SNP,LargeCap,5,103,19.35
134289267902640,2022-08-03,DSI,DJ,non-LargeCap,4,105,17.32
134289267902688,2022-05-11,300,SNP,LargeCap,,,17.61
134289267902736,2022-10-29,NDX,NASDAQ,non-LargeCap,5,145,10.48
134289267902784,2022-06-05,D30,DJ,non-LargeCap,4,164,21.16
134289267902832,2022-05-02,300,SNP,LargeCap,5,119,20.45
134289267902880,2022-06-12,300,SNP,LargeCap,4,,20.28
